diner_idx,diner_name,diner_category_large,diner_category_middle,diner_category_small,diner_category_detail,diner_menu,diner_review_cnt,diner_review_avg,diner_review_tags,diner_address,diner_phone,diner_lon,diner_lat,diner_url,diner_open_time,diner_address_constituency
27299725,두끼떡볶이 천호로데오점,음식점,분식,떡볶이,두끼떡볶이,"['일반\n10,900', '학생(초,중,고)\n9,900', '소인(초등학교 입학전)\n5,900']",31,3.9,맛@3@가성비@3@친절@2@,서울 강동구 올림픽로70길 50,02-474-2771,37.53912495056786,127.1263304797896,http://place.map.kakao.com/27299725,매일 11:00 ~ 22:00,서울 강동구
1302708800,갱여사네홍떡 성내점,음식점,분식,떡볶이,,[],2,3.9,,서울 강동구 천호대로170길 87,02-478-7510,37.5315865659867,127.131841123187,http://place.map.kakao.com/1302708800,제공하지 않음,서울 강동구
724526103,원씨고집그냥떡볶이,음식점,분식,떡볶이,,"['2인\n14,000', '3인\n19,000', '4인\n24,000', '모듬튀김\n7,000', '모듬감자튀김\n7,000', '어묵탕\n4,000', '']",3,3.9,맛@3@가성비@3@친절@3@분위기@2@,서울 강동구 천호대로168가길 42,010-2038-7198,37.53548824089096,127.1299053244298,http://place.map.kakao.com/724526103,월~토 11:00 ~ 21:00,서울 강동구
21459187,동대문엽기떡볶이 천호로데오점,음식점,분식,떡볶이,동대문엽기떡볶이,"['닭발세트\n17,500\n엽기 닭발메뉴 중 택 1 + 주먹김밥 + 계란찜', '실속세트\n17,500\n떡볶이 + 주먹김밥 + 모듬튀김(김말이 1개, 야채튀김 1개, 만두 2개)', '베스트세트\n20,000\n떡볶이 + 주먹김밥 + 모듬튀김(김말이 1개, 야채튀김 1개, 만두 2개) + 중국당면', '스페셜세트\n25,000\n떡볶이 + 주먹김밥 + 모듬튀김(김말이 1개, 야채튀김 1개, 만두 2개) + 중국당면 + 엽봉', '엽기 국물닭발\n15,000', '엽기닭볶음탕\n24,000', '', '', '', '', '', '', '', '', '', '', '']",18,3.9,,서울 강동구 올림픽로70길 51-2,02-477-8592,37.53926777156197,127.12673918801718,http://place.map.kakao.com/21459187,매일 12:00 ~ 23:50,서울 강동구
405574212,소소한식객떡대장,음식점,분식,떡볶이,,[],0,3.9,,서울 강동구 천호대로168길 41,02-479-4947,37.5337235428783,127.132016858425,http://place.map.kakao.com/405574212,제공하지 않음,서울 강동구
2086654182,크라이떡볶이,음식점,분식,떡볶이,,[],0,3.9,,서울 강동구 천호대로168길 41,02-485-5487,37.5337848411323,127.131989812747,http://place.map.kakao.com/2086654182,제공하지 않음,서울 강동구
20527133,더떡볶이 본점,음식점,분식,떡볶이,,"['추천\n성인 떡볶이\n7,000\n기본메뉴: 떡 쫄면 오뎅 라면 교자만두 양배추+ 깻잎 표고버섯 소고기', '치즈김치 떡볶이\n7,000\n기본메뉴+ 슬라이스치즈 김치 콩나물 추가', '해물 떡볶이\n7,500\n기본메뉴+ 깻잎 깐새우 홍합 쭈꾸미', '짜장 떡볶이\n7,000\n기본메뉴+ 치즈떡 고구마떡 추가', '우청 떡볶이\n6,500\n기본메뉴: 떡 쫄면 오뎅 라면 교자만두 양배추']",4,3.9,,서울 강동구 천호대로157길 43,02-487-1442,37.5397002144777,127.127610039481,http://place.map.kakao.com/20527133,매일 11:00 ~ 24:00,서울 강동구
752638333,꿀순이 떡볶이,음식점,분식,떡볶이,,"['떡볶이', '모짜렐라치즈떡볶이', '새우튀김', '게살튀김', '야채튀김', '고구마튀김', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",13,3.9,맛@8@친절@8@가성비@7@분위기@1@,서울 강동구 천호대로157길 49,02-478-3330,37.53987494567789,127.12766804363604,http://place.map.kakao.com/752638333,월~토 10:00 ~ 24:00,서울 강동구
302180200,청춘떡볶이,음식점,분식,떡볶이,,"['고르곤졸라 피자\n9,000', '어묵탕\n8,000', '청춘 돈가스\n6,000', '치즈돈가스\n7,000', '콩국수\n6,000', '어묵우동\n4,000', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0,3.9,,서울 강동구 천호대로 1065,,37.5370373429599,127.130465818735,http://place.map.kakao.com/302180200,제공하지 않음,서울 강동구
20059060,크레이지떡 천호로데오점,음식점,분식,떡볶이,,"['크레이지떡(R)\n13,000', '크레이지떡(L)\n17,000', '김말이튀김\n4,000', '오징어튀김\n4,000', '야채튀김\n4,000', '감자튀김\n4,000', '', '', '', '']",0,4.4,,서울 강동구 천호대로157길 49,,37.5398912504634,127.1275877351,http://place.map.kakao.com/20059060,제공하지 않음,서울 강동구
1249960020,청년다방 강동역점,음식점,분식,떡볶이,청년다방,"['통큰오짱 떡볶이', '차돌 떡볶이', '불향가득차돌덮밥', '청년돈가스', '꼬치어묵탕', '찰순대', '', '', '', '']",14,3.9,맛@4@친절@4@가성비@3@분위기@1@,서울 강동구 천호대로 1077,02-482-8093,37.53739708604206,127.13267279241428,http://place.map.kakao.com/1249960020,매일 11:00 ~ 22:30,서울 강동구
1250479353,맛쟁이떡볶이 강동역점,음식점,분식,떡볶이,,"['옛날 맛쟁이 떡볶이1.5인분\n5,000', '쫄깃쫄깃 맛쟁이 찰순대\n3,500', '옜날 맛쟁이 어묵탕\n3,000', '겉바속속 치킨텐더 (3개)\n1,500', '꽈배기 어묵튀김 (3개)\n2,000']",4,3.9,맛@1@가성비@1@친절@1@분위기@1@,서울 강동구 천호대로 1089,02-475-2231,37.5366037086489,127.133114914413,http://place.map.kakao.com/1250479353,월~금 16:00 ~ 21:30,서울 강동구
821889881,바다의화원,음식점,술집,일본식주점,,"['메로구이\n22,000', '장어튀김\n18,000', '편백찜\n22,000', '참치사시미(소)\n28,000', '사시미고노와다\n18,000']",8,3.9,맛@4@가성비@4@친절@4@분위기@3@,서울 강동구 천호옛길 69,,37.5353750759268,127.124552335345,http://place.map.kakao.com/821889881,제공하지 않음,서울 강동구
1917420873,프라이가이즈,음식점,술집,일본식주점,,"['추천\n숙성사시미\n10,800', '추천\n쿠시카츠\n12,000']",4,4.4,맛@4@가성비@4@친절@4@분위기@4@,서울 강동구 천호옛길 79-1,0507-1387-3152,37.5359934926671,127.12509192875898,http://place.map.kakao.com/1917420873,월~토 17:30 ~ 24:00,서울 강동구
318624214,미니회바,음식점,술집,일본식주점,,"['시샤모', '연어숙성회', '새우튀김', '김말이', '도미머리구이', '모듬초밥', '', '']",8,4.4,맛@1@친절@1@,서울 강동구 천호옛길 79,,37.5359476088433,127.12502849158,http://place.map.kakao.com/318624214,매일 17:00 ~ 01:00,서울 강동구
2099839160,노군꼬치 서울성내점,음식점,술집,일본식주점,노군꼬치,"['닭다리(두 꼬치)\n3,800', '떡삼겹(두 꼬치)\n4,800', '소고기(두 꼬치)\n6,000', '표고버섯(두 꼬치)\n4,500', '김치나베모듬오뎅탕\n18,500']",4,3.9,,서울 강동구 천호옛14길 26,,37.53598531743,127.126843382205,http://place.map.kakao.com/2099839160,제공하지 않음,서울 강동구
18776568,스키마야,음식점,술집,일본식주점,,"['오늘의사시미\n35,000', '광어 사시미\n25,000', '메로숯불구이\n22,000', '난코츠가라아게\n10,000', '와규타다키\n15,000']",7,3.9,맛@1@가성비@1@분위기@1@,서울 강동구 올림픽로70길 56-14,,37.5384723493371,127.126589618337,http://place.map.kakao.com/18776568,월~금 17:30 ~ 03:00,서울 강동구
2028439440,아카루이,음식점,술집,일본식주점,,[],16,4.4,맛@5@분위기@4@친절@2@가성비@1@,서울 강동구 올림픽로70길 31,010-7562-9800,37.5394322667725,127.125414490739,http://place.map.kakao.com/2028439440,월~토 17:00 ~ 02:00,서울 강동구
20706143,골목이자카야,음식점,술집,일본식주점,,[],0,4.4,,서울 강동구 천호대로158길 15-6,,37.5365154928089,127.126482217269,http://place.map.kakao.com/20706143,제공하지 않음,서울 강동구
485842394,모루,음식점,술집,일본식주점,,"['명란야끼소바\n15,000', '카라이야끼소바\n15,000', '돈페이야끼\n14,000', '카니미소야끼\n20,000', '소고기해물나베\n28,000', '테판육전\n14,000', '', '', '']",12,3.9,맛@3@친절@2@분위기@2@,서울 강동구 천호대로168가길 38,,37.5354589389623,127.130331822974,http://place.map.kakao.com/485842394,월~토 18:00 ~ 01:00,서울 강동구
698386149,테판모루,음식점,술집,일본식주점,,"['은행마늘', '소고기해물나베', '감자사라다', '감자샐러드', '얼그레이하이블', '후토마끼', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",1,3.9,,서울 강동구 천호대로168가길 29,,37.53527114869946,127.1306777130844,http://place.map.kakao.com/698386149,월~토 17:30 ~ 24:00,서울 강동구
636248321,생마차 천호역점,음식점,술집,일본식주점,,[],4,3.9,맛@3@가성비@3@친절@2@분위기@2@주차@1@,서울 강동구 올림픽로70길 47,,37.5393277065703,127.126301403145,http://place.map.kakao.com/636248321,제공하지 않음,서울 강동구
1694984415,오이시쿠삿포로,음식점,술집,일본식주점,,[],0,4.4,,서울 강동구 천호대로155길 22,,37.5390097317249,127.126228451808,http://place.map.kakao.com/1694984415,제공하지 않음,서울 강동구
2091161718,와카이,음식점,술집,일본식주점,,"['닭껍질\n3,000', '닭염통\n3,000', '항정살\n3,000', '치킨가라아게\n14,000', '차돌숙주볶음\n16,000', '바지락조개탕\n12,000']",5,4.4,맛@2@분위기@2@친절@1@,서울 강동구 구천면로24길 20-23,,37.5399224336583,127.125392681765,http://place.map.kakao.com/2091161718,월~금 18:00 ~ 02:00,서울 강동구
1122739437,오사카부루스,음식점,술집,일본식주점,,[],3,3.9,,서울 강동구 올림픽로70길 57,,37.5391605078711,127.126780871472,http://place.map.kakao.com/1122739437,제공하지 않음,서울 강동구
290379530,모로,음식점,술집,일본식주점,,"['광어사시미', '연어사시미', '닭다리살튀김', '이까게소', '다리살튀김', '해물얼큰짬뽕', '', '', '', '', '', '', '', '', '', '', '', '', '']",3,4.4,맛@3@분위기@3@친절@2@가성비@1@,서울 강동구 구천면로16길 6,,37.5416266563659,127.122403786482,http://place.map.kakao.com/290379530,제공하지 않음,서울 강동구
14859112,오사케,음식점,술집,일본식주점,,[],0,3.9,,서울 강동구 올림픽로70길 61,,37.5394161627084,127.12699402455,http://place.map.kakao.com/14859112,제공하지 않음,서울 강동구
806932728,퍼플,음식점,술집,일본식주점,,"['연어사시미', '초당옥수수튀김', '연골튀김', '닭연골튀김', '모츠나베', '나베', '', '', '', '', '', '', '', '', '', '', '', '']",4,3.9,맛@2@친절@2@,서울 강동구 천호대로159길 47,,37.53959964749102,127.12812356604408,http://place.map.kakao.com/806932728,월~토 17:00 ~ 02:00,서울 강동구
1162423971,팔월팔일,음식점,술집,일본식주점,,"['장어구이 (공룡)\n27,000', '육사사미 (대)\n24,000', '육사사미 (중)\n17,000', '연어사시미 (중)\n17,000', '육반연반 (중)\n19,000']",12,3.9,맛@2@가성비@1@분위기@1@,서울 강동구 진황도로 10,,37.53990115973426,127.1284205343958,http://place.map.kakao.com/1162423971,월~목 17:00 ~ 03:00,서울 강동구
1853236144,천호구르메 별관,음식점,술집,일본식주점,,"['세트A\n34,000\n간사이오뎅탕 + 모듬꼬치 (7종 랜덤)', '세트B\n49,000\n간사이오뎅탕 + 모듬꼬치 (7종 랜덤) + 치킨 or 닭날개 가라아게 중 택 1', '세트C\n55,000\n구르메오마카세 + 하나리라 팩 사케', '모듬꼬치 (9종)\n22,000', '삼겹말이꼬치 (7종)\n19,000', '닭동집\n4,500', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",7,3.9,맛@2@친절@2@분위기@2@가성비@1@주차@1@,서울 강동구 진황도로 6,,37.5400022780516,127.128230615928,http://place.map.kakao.com/1853236144,매일 14:00 ~ 23:00,서울 강동구
838100633,월가,음식점,술집,일본식주점,,"['육회(100g)\n18,000', '문어삼합(중)\n27,000', '홍어삼합\n27,000']",8,4.4,,서울 강동구 진황도로 9,02-478-3820,37.5400809452238,127.128801026928,http://place.map.kakao.com/838100633,화~토 16:00 ~ 24:00,서울 강동구
13296877,옛날농장,음식점,한식,국밥,,[],4,3.9,,서울 강동구 구천면로 216,02-477-5983,37.5403692694216,127.128796996877,http://place.map.kakao.com/13296877,매일 00:00 ~ 24:00,서울 강동구
1864296421,열정국밥 강동점,음식점,한식,국밥,,[],3,3.9,맛@3@친절@3@가성비@2@분위기@1@주차@1@,서울 강동구 성안로27길 18,02-474-8770,37.5393979967296,127.135240294329,http://place.map.kakao.com/1864296421,"월,화,목,일 07:00 ~ 03:00",서울 강동구
908410960,전설의국밥 천호본점,음식점,한식,국밥,,"['소고기국밥\n9,000', '뚝배기불고기\n9,000', '왕갈비탕\n14,000', '소불고기전골(대)\n48,000', '매운소갈비찜(대)\n55,000']",4,3.9,맛@1@친절@1@,서울 강동구 구천면로 271,02-477-2019,37.544379298777,127.13234343219,http://place.map.kakao.com/908410960,화~토 09:30 ~ 22:30,서울 강동구
1244509696,육전국밥 암사역점,음식점,한식,국밥,,"['소고기국밥 정식\n15,000', '육전소고기국밥\n9,500', '소고기국밥\n8,500', '미소곰탕 정식\n15,500', '함박곰탕\n12,000', '미소곰탕\n9,500', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",3,3.9,맛@1@분위기@1@,서울 강동구 올림픽로 765,02-426-4504,37.5494766331146,127.12706993670496,http://place.map.kakao.com/1244509696,화~토 00:00 ~ 24:00,서울 강동구
2093804234,우모리국밥,음식점,한식,국밥,,"['우모리국밥\n11,000\n24시 가마솥에서 우려낸 한우사골 베이스에 특제 양념을 더한 얼큰 국밥', '설렁탕\n10,000\n24시 가마솥에 우려낸 뽀얀 한우사골', '우모리국밥(특)\n15,000']",3,4.4,맛@3@친절@2@분위기@2@가성비@1@,서울 강동구 양재대로113길 8,010-4885-8728,37.538063087237376,127.13956688744985,http://place.map.kakao.com/2093804234,월~토 11:30 ~ 20:00,서울 강동구
1223791706,콩심 서울굽은다리역점,음식점,한식,국밥,,"['통돼지 양푼 김치찌개 (2-3인분)\n13,000', '김치콩나물국밥\n5,000', '만두김치콩나물국밥\n6,000', '메밀전병\n6,000', '메밀전\n8,000']",17,3.9,맛@3@가성비@3@친절@1@분위기@1@,서울 강동구 양재대로 1543,0507-1305-1066,37.54351317128373,127.14188541339196,http://place.map.kakao.com/1223791706,매일 00:00 ~ 24:00,서울 강동구
97693753,할매순대국,음식점,한식,국밥,,"['순대국\n7,000', '순대해장라면\n7,000', '뼈해장국\n7,000', '양선지해장국\n7,000', '선지해장국\n6,000', '콩나물해장국\n6,000', '', '', '', '', '']",4,3.9,맛@2@친절@2@가성비@1@,서울 강동구 양재대로 1517,,37.54126188476549,127.1408740958734,http://place.map.kakao.com/97693753,제공하지 않음,서울 강동구
949667577,오늘은국밥,음식점,한식,국밥,,"['순대국\n8,000', '순대국(특)\n9,000', '얼큰순대국\n9,000', '얼큰순대국(특)\n10,000', '모듬순대국\n10,000', '모듬순대국(특)\n11,000', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",1,4.4,맛@1@친절@1@,서울 강동구 상암로 42,,37.5495784682845,127.127883761706,http://place.map.kakao.com/949667577,제공하지 않음,서울 강동구
14734248,봉채국수 강동구청점,음식점,한식,국수,봉채국수,"['봉채잔치국수\n다시마와 멸치를 우려낸 진한 육수와 맛있게 삶아낸 부드러운 국수', '봉채비빔국수\n부드럽고 쫄깃한 면과 갖은 천연재료의 비빔국수', '냉메밀국수\n특제육수로 가슴속까지 시원하게 만든 냉 메밀국수', '얼큰해물짬뽕\n풍부한 해산물과 다양한 야채들의 조합', '홍합짬뽕\n홍합의 진한 육수와 짬뽕소스가 어우러져 바다내음 가득한 국물맛', '제육덮밥\n담백한 돼지고기와 아삭아삭 씹히는 야채가 조화를 이룬 메뉴', '', '', '', '']",0,4.4,,서울 강동구 성안로3길 120,02-475-4567,37.5282401137685,127.123635413623,http://place.map.kakao.com/14734248,매일 10:00 ~ 22:00,서울 강동구
806797547,김밥천국,음식점,분식,분식,,[],2,3.3,가성비@1@친절@1@,서울 송파구 올림픽로51길 41,02-479-2356,37.5332826002186,127.116967357964,http://place.map.kakao.com/806797547,제공하지 않음,서울 송파구
11020866,김가네 풍납점,음식점,분식,김가네,,"['김가네김밥', '참치김밥', '멸추김밥', '소고기김밥', '더블치즈김밥', '에그스팸김밥', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",4,4.3,,서울 송파구 토성로 59,02-484-5415,37.529113793243695,127.11684205787016,http://place.map.kakao.com/11020866,제공하지 않음,서울 송파구
38465415,만둣집,음식점,분식,분식,,"['고기만두(8개)\n3,500', '김치만두(8개)\n3,500', '새우만두(5개)\n4,000', '고기왕만두(5개)\n3,500', '김치왕만두(5개)\n3,500']",2,3.3,,서울 송파구 토성로 65,02-476-2243,37.5288626710525,127.117491050273,http://place.map.kakao.com/38465415,제공하지 않음,서울 송파구
1555443369,새참,음식점,분식,분식,,[],0,3.3,,서울 송파구 올림픽로51길 40,02-471-3888,37.5333725251904,127.117143996698,http://place.map.kakao.com/1555443369,제공하지 않음,서울 송파구
16420593,굿모닝김밥,음식점,분식,분식,,[],3,4.4,,서울 강동구 성내로 8-8,,37.5300804488412,127.12142553149,http://place.map.kakao.com/16420593,제공하지 않음,서울 강동구
1629949340,정성뚝배기,음식점,분식,분식,,[],2,4.4,맛@2@가성비@2@친절@2@,서울 강동구 성내로 8-11,02-476-9243,37.52996659444975,127.12174438701,http://place.map.kakao.com/1629949340,월~금 11:00 ~ 21:00,서울 강동구
12558389,명인만두 강동구청점,음식점,분식,명인만두,,"['고구마치즈돈까스', '유부우동', '고기만두', '김치만두', '납작군만두', '군만두', '', '', '', '', '', '', '']",8,4.4,맛@1@가성비@1@,서울 강동구 성내로 11,02-482-2747,37.530434635088405,127.12220900324306,http://place.map.kakao.com/12558389,매일 09:00 ~ 22:00,서울 강동구
20991315,밥&밥,음식점,분식,분식,,"['오징어김밥\n4,000', '제육김밥\n4,000', '참치김밥\n4,000', '계란김밥\n4,000']",10,3.9,맛@3@가성비@3@친절@2@,서울 강동구 올림픽로 572,02-477-6607,37.5323831469162,127.121678169106,http://place.map.kakao.com/20991315,월~금 08:00 ~ 17:00,서울 강동구
20909374,명랑김밥,음식점,분식,분식,,"['치즈김밥', '돈까스김밥', '참치김밥', '매콤제육김밥', '왕새우김밥', '소고기김밥']",15,4.4,맛@4@가성비@3@친절@2@분위기@2@,서울 강동구 성안로3길 108,02-482-2255,37.5279764283367,127.124200637292,http://place.map.kakao.com/20909374,제공하지 않음,서울 강동구
22110391,박리김밥 강동구청점,음식점,분식,분식,,"['BBQ떡갈비주먹밥\n2,800', '꼬물이물만두\n5,500', '냉국수(계절메뉴)\n6,500', '떡갈비김밥\n4,000', '떡국\n6,500', '떡라면\n4,500', '', '', '', '', '', '', '', '', '', '', '']",8,3.9,,서울 강동구 성내로5길 11,02-485-0585,37.530453323464,127.123299660112,http://place.map.kakao.com/22110391,월~금 06:00 ~ 20:40,서울 강동구
16765376,미소분식,음식점,분식,분식,,"['치즈김밥', '만둣국', '떡볶이', '라면', '만두라면', '떡라면', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2,3.9,,서울 강동구 성내로3가길 7,02-474-2884,37.53085346635516,127.123205284461,http://place.map.kakao.com/16765376,제공하지 않음,서울 강동구
18684836,동원김밥반찬,음식점,분식,분식,,[],1,4.4,,서울 강동구 성안로3길 103,02-489-2929,37.5276482548691,127.124399204234,http://place.map.kakao.com/18684836,,서울 강동구
1583503104,태양옥김빠,음식점,분식,분식,,"['햄김밥\n4,500', '참치김밥\n5,000', '계란라면\n4,500', '쫄면\n7,000', '제육덮밥\n8,000']",10,4.4,,서울 강동구 성내로 42,02-488-7660,37.5288092771005,127.124748450724,http://place.map.kakao.com/1583503104,제공하지 않음,서울 강동구
2048444590,야무진김밥,음식점,분식,분식,,"['유무진김밥\n2,500', '치즈김밥\n3,000', '땡초김밥\n3,500', '매콤오징어김밥\n4,000', '소고기김밥\n4,000', '참치마요김밥\n4,000', '', '', '', '', '', '', '', '', '', '', '', '', '']",8,3.9,맛@2@친절@1@,서울 강동구 풍성로 107,02-484-8788,37.532380394299,127.124321078288,http://place.map.kakao.com/2048444590,제공하지 않음,서울 강동구
19882805,밀레오,음식점,분식,분식,,[],0,4.4,,서울 강동구 성내로 42,,37.5288948708648,127.124749724601,http://place.map.kakao.com/19882805,제공하지 않음,서울 강동구
1798635645,호야김밥,음식점,분식,분식,,"['호야김밥\n4,000\n호야김밥 대표메뉴', '야채김밥\n3,500', '고추김밥\n4,000', '치즈라면\n4,500', '떡라면\n4,500', '우동\n4,500', '', '', '', '']",8,3.9,맛@1@가성비@1@,서울 강동구 풍성로37길 36,0507-1474-0666,37.53338359144994,127.1265052129458,http://place.map.kakao.com/1798635645,제공하지 않음,서울 강동구
426932275,눈치떡 성내점,음식점,분식,떡볶이,눈치떡,"['로제떡볶이 (중)\n16,900', '청양오뎅떡볶이 (대)\n16,900', '청양국물떡볶이 (대)\n16,900', '눈꽃치즈떡볶이 (대)\n18,900', '눈꽃치즈떡볶이 (소)\n11,900', '청양국물떡볶이 (소)\n10,900', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0,3.9,,서울 강동구 풍성로 113,02-482-3303,37.5322059716085,127.124823122208,http://place.map.kakao.com/426932275,,서울 강동구
1385981818,가리미김밥 풍납점,음식점,분식,분식,,"['가리미김밥\n3,000', '참치샐러드김밥\n3,500', '라면+가리미김밥\n6,000', '쫄면\n5,000', '고기만두\n4,000']",0,4.3,,서울 송파구 바람드리길 51,02-474-1545,37.5372494645562,127.121663446652,http://place.map.kakao.com/1385981818,제공하지 않음,서울 송파구
21235712,김밥나라 풍납점,음식점,분식,분식,,"['불고기김밥\n4,500', '샐러드김밥\n3,500', '고추김밥\n3,500', '김치김밥\n3,500', '야채김밥\n3,000', '참치김밥\n4,000', '', '', '', '', '', '', '', '']",3,3.4,,서울 송파구 바람드리길 57,02-485-5353,37.537011888506754,127.1222570741524,http://place.map.kakao.com/21235712,제공하지 않음,서울 송파구
26407483,고봉민김밥인 강동천호역점,음식점,분식,고봉민김밥인,,"['고구마치즈돈까스', '고봉민김밥', '고봉민돈까스', '고상한쌈', '납작탕수육', '돈까스김밥', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",16,4.4,맛@6@친절@5@가성비@4@분위기@2@,서울 강동구 천호대로 1006,02-482-1118,37.53804644887694,127.12378285312404,http://place.map.kakao.com/26407483,매일 07:30 ~ 21:00,서울 강동구
490120554,할머니가래떡볶이 성내점,음식점,분식,떡볶이,할머니가래떡볶이,"['마라떡볶이', '남포동떡볶이+할머니통닭세트', '우동볶이', '어묵볶이', '짜장떡볶이', '남.김.모 세트', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",1,4.4,,서울 강동구 풍성로37가길 17,02-485-5662,37.5332962311239,127.127309489407,http://place.map.kakao.com/490120554,"월,화,목,금,토 12:00 ~ 22:00",서울 강동구
212616544,전설의왕만두 성내점,음식점,분식,분식,,"['고기왕만두', '김치왕만두', '김치교자', '우유찐빵']",4,3.9,맛@2@친절@2@가성비@1@분위기@1@,서울 강동구 천호옛길 75-1,02-474-1598,37.5357090094447,127.124871955267,http://place.map.kakao.com/212616544,매일 10:30 ~ 22:30,서울 강동구
1949234789,달인즉석계란말이김밥 성내직영점,음식점,분식,분식,,"['계란말이김밥', '김밥', '옛날떡볶이', '국물떡볶이', '떡볶이', '우동', '']",1,4.4,맛@1@친절@1@,서울 강동구 천호옛길 94,02-473-2282,37.5369484305057,127.12605412772,http://place.map.kakao.com/1949234789,월요일,서울 강동구
136177004,만둣집,음식점,분식,분식,,"['고기만두(8개)\n3,500', '김치만두(8개)\n3,500', '새우만두(5개)\n4,000', '고기왕만두(5개)\n3,500', '김치왕만두(5개)\n3,500', '왕찐빵(1개)\n1,000']",4,3.9,맛@3@가성비@1@,서울 강동구 풍성로37가길 17,02-476-2245,37.53327453883463,127.12737281080692,http://place.map.kakao.com/136177004,매일 10:00 ~ 22:00,서울 강동구
27245811,새벽길빨간오뎅 성내점,음식점,분식,분식,,[],0,4.4,,서울 강동구 천호대로162길 65,,37.5339840319652,127.127831106455,http://place.map.kakao.com/27245811,제공하지 않음,서울 강동구
15715287,대관령감자탕,음식점,한식,감자탕,,"['감자탕 (대)\n35,000', '감자탕 (중)\n30,000', '감자탕 (소)\n25,000', '특뼈 해장국\n9,000', '뼈 해장국\n7,000', '돼지불백\n7,000', '', '', '', '', '', '', '']",3,4.6,,서울 광진구 아차산로76길 6,02-444-6637,37.5478004717564,127.107413161178,http://place.map.kakao.com/15715287,월~금 11:30 ~ 21:30,서울 광진구
111217523,신사골감자탕 천호점,음식점,한식,감자탕,,"['황태해장국\n6,500', '뼈해장국\n7,500', '신사골 감자탕(소)\n23,000', '신사골 감자탕(중)\n28,000', '신대왕 등뼈찜(소)\n26,000']",9,4.4,맛@2@가성비@2@친절@1@,서울 강동구 구천면로 304,02-479-2882,37.54679661246595,127.13479083436005,http://place.map.kakao.com/111217523,매일 00:00 ~ 24:00,서울 강동구
1928205685,나들담감자탕,음식점,한식,감자탕,,"['뼈해장국\n8,000', '감자탕(소)\n26,000', '감자탕(중)\n31,000', '감자탕(대)\n36,000', '라면사리\n2,000']",7,3.9,맛@1@가성비@1@친절@1@분위기@1@,서울 강동구 상암로 54,02-475-3332,37.5491650212423,127.129435662475,http://place.map.kakao.com/1928205685,월~토 10:30 ~ 24:00,서울 강동구
11821231,금강산감자탕,음식점,한식,감자탕,,"['금강산감자탕 (소)\n28,000', '묵은지감자탕 (소)\n30,000', '매콤달콤등뼈찜 (소)\n30,000', '우리콩감자탕 (소)\n30,000', '한방감자탕 (중)\n35,000', '부대감자탕 (중)\n35,000', '']",12,4.4,맛@1@가성비@1@친절@1@분위기@1@주차@1@,서울 강동구 올림픽로 804,02-481-3398,37.5527201818966,127.128772980903,http://place.map.kakao.com/11821231,매일 00:00 ~ 24:00,서울 강동구
1248781084,가마솥감자탕,음식점,한식,감자탕,,[],0,3.9,,서울 강동구 천중로 200,,37.5407065918692,127.142606524197,http://place.map.kakao.com/1248781084,제공하지 않음,서울 강동구
1651066826,암사고바우감자탕,음식점,한식,감자탕,,"['뼈다귀 찜 (중)\n30,000', '감자탕 (소)\n24,000', '콩비지 감자탕 (소)\n28,000', '뼈다귀탕\n7,000', '콩비지 뼈다귀탕\n8,000']",8,3.9,맛@1@가성비@1@친절@1@,서울 강동구 올림픽로 812,02-429-7725,37.5531992645671,127.129000144983,http://place.map.kakao.com/1651066826,매일 06:00 ~ 02:00,서울 강동구
598102220,동촌샤브칼국수 풍납점,음식점,한식,국수,칼국수,"['왕만두', '감자찐만두', '물만두', '등심샤브샤브', '해물샤브샤브', '만두사리', '']",0,3.4,,서울 송파구 바람드리28길 7,02-475-8170,37.5362641803687,127.122139314851,http://place.map.kakao.com/598102220,매일 11:00 ~ 21:30,서울 송파구
1787389948,도토리편백집 2001아울렛 천호점,음식점,한식,"육류,고기",,"['편백찜(소고기 130g)\n13,000', '샤브(소고기 100g)\n15,000', '이베리코돼지 매운갈비찜\n25,000', '이베리코돼지 돈부리\n7,000', '소고기돈부리\n7,000', '편백찜(이베리코돼지 130g)\n14,000', '', '', '', '', '', '', '', '']",6,4.4,가성비@3@친절@3@맛@2@분위기@2@주차@2@,서울 강동구 구천면로 189,02-2224-6481,37.5410867395558,127.126037332577,http://place.map.kakao.com/1787389948,월~목 10:30 ~ 21:00,서울 강동구
